chr	pos	avg_delrate_BS	avg_delrate_input	all_below_thresh	delta_delrate	p.value	is_equivalent	equivalence_status	site_specific_eqbound	p.adjust_diff	category
TMEM167A_chr5_83056698	61	0.0381120450720202	0.05672044937443563	FALSE	-0.018608404302415428	0.15720395301046206	FALSE	Not equivalent	0.6865410964373506	0.15720395301046206	Inconclusive
TMEM184C_chr4_147628434	64	0.007809397543933819	0.005754548593275582	TRUE	0.0020548489506582368	NA	NA	NA	NA	NA	Unmodified
TMEM222_chr1_27335748	65	0.10007307724966173	0.029946717928545655	FALSE	0.07012635932111608	1.8785142868530044e-182	FALSE	Not equivalent	1.034860069652149	1.8785142868530044e-182	Modified
TMEM33_chr4_41959134	65	0.4138038367492417	0.002453927735492057	FALSE	0.4113499090137496	1.6245977420439533e-59	FALSE	Not equivalent	3.113668093727437	1.6245977420439533e-59	Modified
TMPO_chr12_98534200	65	0.11625293694384595	0.003287932417115003	FALSE	0.11296500452673094	8.072165786860515e-45	FALSE	Not equivalent	2.8369179036620857	8.072165786860515e-45	Modified
TMX1_chr14_51247101	65	0	0	TRUE	0	NA	NA	NA	NA	NA	Unmodified
TNFAIP1_chr17_28344969	65	0.019352074375112965	0.006648758937105917	FALSE	0.012703315438007049	2.5691086925207727e-17	TRUE	Equivalent	2.1940855017655108	2.5691086925207727e-17	Unmodified
TNKS1BP1_chr11_57312681	66	0.5025740133826596	0.034940542025047094	FALSE	0.4676334713576125	0	FALSE	Not equivalent	0.9415043578901892	0	Modified
TNPO1_chr5_72910528	64	0.01889484349265383	0.014865526325255042	TRUE	0.004029317167398787	NA	NA	NA	NA	NA	Unmodified
TNRC18_chr7_5307180	61	0.058738340850544385	0.05559991911248436	FALSE	0.003138421738060025	0.5683755093194088	TRUE	Equivalent	0.6958725568699777	0.5683755093194088	Unmodified
TOP2A_chr17_40392703	64	0.010977918278808676	0.011626215254029518	TRUE	-6.482969752208429e-4	NA	NA	NA	NA	NA	Unmodified
TOP2A_chr17_40399999	61	0.1362304264646263	0.1486579902139673	FALSE	-0.012427563749341008	0.5188851991010944	FALSE	Not equivalent	0.3504625091931619	0.5188851991010944	Inconclusive
TP53_chr17_7669385	64	0.01594153481543216	0.012807714918702952	TRUE	0.0031338198967292077	NA	NA	NA	NA	NA	Unmodified
TPM2_chr9_35684533	66	0.006329374963356221	0.004838464320560223	TRUE	0.0014909106427959977	NA	NA	NA	NA	NA	Unmodified
TPP1_chr11_6617081	66	0.10930346810671018	0.00722615397122415	FALSE	0.10207731413548603	0	FALSE	Not equivalent	2.120980550660875	0	Modified
TPT1-AS1_chr13_45391131	65	0.002083367479046032	0.0022097284675561832	TRUE	-1.2636098851015118e-4	NA	NA	NA	NA	NA	Unmodified
TRAF7_chr16_2171583	65	0.049385635671934686	0.0049669089169626654	FALSE	0.04441872675497202	2.6608468361543016e-133	FALSE	Not equivalent	2.455489699864115	2.6608468361543016e-133	Inconclusive
TRIAP1_chr12_120444639	60	0.04089047865899575	0.04025393524263232	FALSE	6.365434163634262e-4	0.9190298517284395	TRUE	Equivalent	0.8609226537117123	0.9190298517284395	Unmodified
TRIM24_chr7_138471284	66	0	0	TRUE	0	NA	NA	NA	NA	NA	Unmodified
TRIM65_chr17_75889753	66	0.12412850146362367	0.0029538868644899993	FALSE	0.12117461459913367	2.0576330830637996e-19	FALSE	Not equivalent	2.937748826253981	2.0576330830637996e-19	Modified
TRIM71_chr3_32832759	66	4.960317460317462e-4	0.004734848484848488	TRUE	-0.004238816738816742	NA	NA	NA	NA	NA	Unmodified
TRIM71_chr3_32892911	66	0.012775028697031768	0.0013810227595490708	FALSE	0.011394005937482698	1.8311108183437432e-30	TRUE	Equivalent	3.667810625462924	1.8311108183437432e-30	Unmodified
TRIP10_chr19_6750628	64	0.014915144188407899	0.004644145977978682	TRUE	0.010270998210429216	NA	NA	NA	NA	NA	Unmodified
TRIP6_chr7_100868770	65	0.005137697129939465	0.0027497086083587705	TRUE	0.002387988521580694	NA	NA	NA	NA	NA	Unmodified
TRIP6_chr7_100873195	65	0.19258643177064527	0.06534367060190324	FALSE	0.12724276116874203	0	FALSE	Not equivalent	0.6232351886793732	0	Modified
TRMT11_chr6_125993775	63	0.0090909090909091	0.018725138086551126	FALSE	-0.009634228995642027	0	TRUE	Equivalent	1.3525462785502107	0	Unmodified
TRPC4AP_chr20_35078158	61	0.03965629922621668	0.032102976310675206	FALSE	0.007553322915541477	0.15205503756942124	TRUE	Equivalent	0.9920660136998452	0.15205503756942124	Unmodified
TRRAP_chr7_98881766	66	0.0026294859922594608	8.414660942805377e-4	TRUE	0.001788019897978923	NA	NA	NA	NA	NA	Unmodified
TSEN15_chr1_184054755	65	0.057796951261672884	0.006233062027127297	FALSE	0.051563889234545586	2.7781226472667964e-18	FALSE	Not equivalent	2.251260629436996	2.7781226472667964e-18	Modified
TTC17_chr11_43405905	66	0.014053329810482846	0.007662889149354609	FALSE	0.006390440661128236	0.011263831145430347	TRUE	Equivalent	2.0699245127582704	0.011263831145430347	Unmodified
TTC21B_chr2_165939559	66	0	0	TRUE	0	NA	NA	NA	NA	NA	Unmodified
TTC3_chr21_37124651	66	6.459948320413434e-4	0.0014492753623188402	TRUE	-8.032805302774968e-4	NA	NA	NA	NA	NA	Unmodified
TTI2_chr8_33512514	64	0.00946687677192374	0.010175244699751552	TRUE	-7.083679278278125e-4	NA	NA	NA	NA	NA	Unmodified
TXNRD1_chr12_104348936	65	0.04077260782811101	0.009778100371849527	FALSE	0.030994507456261484	1.3036382549972102e-29	TRUE	Equivalent	1.8623072984045015	1.3036382549972102e-29	Unmodified
TXNRD3_chr3_126642127	66	0.2315232249858911	0.003834101437020924	FALSE	0.22768912354887016	8.144938283828664e-91	FALSE	Not equivalent	2.693467906969063	8.144938283828664e-91	Modified
UBA2_chr19_34458894	65	0.03209648784994831	0.010363379249297726	FALSE	0.021733108600650586	6.228313630462043e-52	TRUE	Equivalent	1.8139488503815304	6.228313630462043e-52	Unmodified
UBE2D2_chr5_139623411	65	0.05726021889708133	7.639419404125291e-4	FALSE	0.0564962769566688	1.581725203615933e-6	FALSE	Not equivalent	4.247783318566587	1.581725203615933e-6	Modified
UBE2J2_chr1_1254957	66	0.04941498256515408	0.005104399923325726	FALSE	0.044310582641828355	4.374467056375448e-35	TRUE	Equivalent	2.4306900303582752	4.374467056375448e-35	Unmodified
UBE4A_chr11_118397258	65	0.25722596600692627	0.004959407482098891	FALSE	0.2522665585248274	3.1815764580217945e-27	FALSE	Not equivalent	2.456864243826069	3.1815764580217945e-27	Modified
UBFD1_chr16_23573342	65	0.16240833085913242	0.009896030768913726	FALSE	0.15251230009021868	5.567152638563325e-161	FALSE	Not equivalent	1.8522959766483447	5.567152638563325e-161	Modified
UBQLN1_chr9_83661680	66	0.0020587537593930484	0.0016492335914486847	TRUE	4.0952016794436373e-4	NA	NA	NA	NA	NA	Unmodified
UGT2A3_chr4_68951318	66	0.0016950453076901568	0.0015592378059035993	TRUE	1.3580750178655756e-4	NA	NA	NA	NA	NA	Unmodified
UNC13B_chr9_35405143	65	0.01810740398860806	0.005956540589025159	FALSE	0.012150863399582903	1.8079463293332213e-8	TRUE	Equivalent	2.2916941789036884	1.8079463293332213e-8	Unmodified
UPF1_chr19_18867744	65	0.08878261631125564	0.04893763088853003	FALSE	0.03984498542272561	8.005620180941293e-56	TRUE	Equivalent	0.7579481779734323	8.005620180941293e-56	Unmodified
USF2_chr19_35279516	65	0.057484690291161517	0.03229324981347458	FALSE	0.025191440477686934	6.222696638246516e-129	TRUE	Equivalent	0.9884820627680084	6.222696638246516e-129	Unmodified
USP48_chr1_21728564	66	0.35413799931134454	0.00872794082912598	FALSE	0.34541005848221856	6.723398127446081e-160	FALSE	Not equivalent	1.9581429499063874	6.723398127446081e-160	Modified
USP7_chr16_8901208	66	0.0023131524807157577	0.008922300011081899	TRUE	-0.006609147530366141	NA	NA	NA	NA	NA	Unmodified
USP7_chr16_8901222	65	0.0117092496786701	0.003530213750975079	FALSE	0.008179035927695023	0.004123737055582423	TRUE	Equivalent	2.7703675864443142	0.004123737055582423	Unmodified
UTRN_chr6_144548670	66	0.004813480831153674	0.006958182688346767	TRUE	-0.002144701857193093	NA	NA	NA	NA	NA	Unmodified
VEZT_chr12_95296110	62	0.018057943180031975	0.019968360882554128	FALSE	-0.0019104177025221526	0.9761275789834973	TRUE	Equivalent	1.3062603372440904	0.9761275789834973	Unmodified
VMP1_chr17_59840922	66	0.0014434609639942207	0.0014441294203776523	TRUE	-6.684563834315899e-7	NA	NA	NA	NA	NA	Unmodified
VPS26C_chr21_37224047	64	0.027773085452759853	0.028309240783315277	FALSE	-5.361553305554233e-4	0.9750270641068203	TRUE	Equivalent	1.0703051726449426	0.9750270641068203	Unmodified
VPS35_chr16_46674364	66	0.001522723259792431	0.003536693191865608	TRUE	-0.0020139699320731773	NA	NA	NA	NA	NA	Unmodified
VPS54_chr2_63962274	66	0.009683151385317106	0.008172234126445934	TRUE	0.0015109172588711715	NA	NA	NA	NA	NA	Unmodified
VTN_chr17_28367371	66	0.21460458148418773	0.005609308884034962	FALSE	0.20899527260015277	0	FALSE	Not equivalent	2.3455133254570817	0	Modified
WDR43.SNORD53B_chr2_28928006	66	0.011194862529353707	0.001870852154438513	FALSE	0.009324010374915193	4.799077993642674e-14	TRUE	Equivalent	3.3737549419738864	4.799077993642674e-14	Unmodified
WDR45_chrX_49075653	66	0.009991218324202774	0.00350596687503725	FALSE	0.006485251449165523	9.260922677198109e-4	TRUE	Equivalent	2.7768053250012565	9.260922677198109e-4	Unmodified
WTAP_chr6_159749149	66	0.007886985366872315	0.009123641095395285	TRUE	-0.0012366557285229708	NA	NA	NA	NA	NA	Unmodified
XPO1_chr2_61485832	66	0.005635210419397267	0.002782291986907269	TRUE	0.0028529184324899977	NA	NA	NA	NA	NA	Unmodified
XPOT_chr12_64431750	65	0.07249402958724409	0.0022601750785805367	FALSE	0.07023385450866355	8.0432098971509495e-25	FALSE	Not equivalent	3.1922048591001504	8.0432098971509495e-25	Modified
XPOT_chr12_64450844	65	0.19264240403348748	0.0058810937570603706	FALSE	0.18676131027642712	8.839246111970345e-34	FALSE	Not equivalent	2.303088055071099	8.839246111970345e-34	Modified
XRCC6_chr22_41628151	65	0.034802894805495144	0.05416792925896214	FALSE	-0.019365034453466996	0.06281070404708895	FALSE	Not equivalent	0.7082273429545305	0.06281070404708895	Inconclusive
YES1_chr18_736888	66	0.04261664180422006	0.0020117776955884525	FALSE	0.04060486410863161	6.199077301644611e-17	TRUE	Equivalent	3.3038508267138016	6.199077301644611e-17	Unmodified
YWHAQ_chr2_9584978	65	0.08883851259125264	0.01523100073904768	FALSE	0.07360751185220496	4.2773881383739574e-4	FALSE	Not equivalent	1.5067096102347377	4.2773881383739574e-4	Modified
ZFAND3_chr6_38153973	65	0.04410341811756629	0.03572897169416799	FALSE	0.008374446423398296	0.1494993675372178	TRUE	Equivalent	0.9284742836126312	0.1494993675372178	Unmodified
ZFTA_chr11_63762387	66	0.3872671974405925	0.009521486747103387	FALSE	0.3777457106934891	0	FALSE	Not equivalent	1.884585732322419	0	Modified
ZHX1-C8orf76.ZHX1_chr8_123249402	64	0.02003305211100643	0	FALSE	0.02003305211100643	0	TRUE	Equivalent	Inf	0	Unmodified
ZIM2.PEG3_chr19_56811516	66	0.008829184615482603	0.006136065407106993	TRUE	0.00269311920837561	NA	NA	NA	NA	NA	Unmodified
ZIM2.PEG3_chr19_56815466	66	0.002102528422690256	0.0018208859671144616	TRUE	2.8164245557579424e-4	NA	NA	NA	NA	NA	Unmodified
ZIM2.PEG3_chr19_56827878	66	0.002401516282087567	9.687453712548423e-4	TRUE	0.0014327709108327247	NA	NA	NA	NA	NA	Unmodified
ZMYM3_chrX_71239829	66	0.004378555341921116	0.0017934536010574523	TRUE	0.002585101740863663	NA	NA	NA	NA	NA	Unmodified
ZNF561_chr19_9618174	63	0.07857177828738413	0.055625805944095746	FALSE	0.02294597234328838	8.655206768180765e-5	TRUE	Equivalent	0.6956537170506074	8.655206768180765e-5	Unmodified
ZNF644_chr1_90937791	66	0.0055583621372182705	0.007156459479005147	TRUE	-0.0015980973417868763	NA	NA	NA	NA	NA	Unmodified
ZNF664.RFLNA_chr12_124012693	65	0.6688342233010045	0.019462329996666736	FALSE	0.6493718933043378	3.5341320315915867e-272	FALSE	Not equivalent	1.3246422941852622	3.5341320315915867e-272	Modified
ZNF74_chr22_20405560	65	0.2511130260629148	0.01449317355047759	FALSE	0.23661985251243722	0	FALSE	Not equivalent	1.5449492434832388	0	Modified
ZNG1B_chr2_113443977	65	0.04774216914328723	0.015670912579765137	FALSE	0.032071256563522096	0.014024838911230004	FALSE	Not equivalent	1.4849813659139146	0.014024838911230004	Inconclusive
ZNG1E_chr9_65681784	65	0.08265062297320361	0.005225988700564967	FALSE	0.07742463427263864	0.007421792334791287	FALSE	Not equivalent	2.409359476968145	0.007421792334791287	Modified
